"","x"
"1",0.838119894884775
"2",0.12106060675932
"3",0.039408163225962
"4",-0.0330089112743874
"5",-0.0213675631354556
"6",0.0135722508288112
"7",0.0109119804358444
"8",0.00602802512024015
"9",0.00305223637203322
"10",0.00911350934387704
